delta	polyakov	permil	freq	lemmas
престаи	престай	0.24580170684705235	1.0	преставати
престаи	престали	0.24580170684705235	1.0	престати
престаи	престал	0.24580170684705235	1.0	престати
престаи	престани	0.24580170684705235	1.0	престати
престаи	престати	0.24580170684705235	1.0	престати
престаи	престах	0.24580170684705235	1.0	престати
престаи	престаю	0.24580170684705235	1.0	престаяти
престаи	престая	0.24580170684705235	1.0	престаяти
здравою	здравию	0.4916034136941047	2.0	здравие
здравою	здраво	0.4916034136941047	2.0	здравый
здравою	здравое	0.4916034136941047	2.0	здравый
губительстве	губительства	0.24580170684705235	1.0	губительство
губительстве	губительство	0.24580170684705235	1.0	губительство
разжегшуюся	разжегшуся	0.24580170684705235	1.0	разжещися
неизречениою	неизреченною	0.24580170684705235	1.0	неизреченный
иерофея	иерофеа	0.24580170684705235	1.0	иерофей
иерофея	иерофее	0.24580170684705235	1.0	иерофей
иерофея	иерофей	0.24580170684705235	1.0	иерофей
приила	ариила	0.4916034136941047	2.0	ариил
приила	присла	0.4916034136941047	2.0	прислати
приила	пришла	0.4916034136941047	2.0	приити
приила	прияла	0.4916034136941047	2.0	прияти
приила	уриила	0.4916034136941047	2.0	уриил
увязших	увязший	0.24580170684705235	1.0	увязнути
хулителя	хулители	0.24580170684705235	1.0	хулитель
светозарнейшим	светозарнейший	0.24580170684705235	1.0	светозарный
изъорасте	изорасте	0.24580170684705235	1.0	изорати
предзра	предзря	0.24580170684705235	1.0	предзрети
стастей	сластей	0.24580170684705235	1.0	сласть
стастей	стасте	0.24580170684705235	1.0	стати
стастей	страстей	0.24580170684705235	1.0	страсть
зевея	зевеа	0.24580170684705235	1.0	зевей
зевея	зевей	0.24580170684705235	1.0	зевей
зевея	зевею	0.24580170684705235	1.0	зевей
избрали	избрала	0.24580170684705235	1.0	избрати
избрали	избрал	0.24580170684705235	1.0	избрати
избрали	избрани	0.24580170684705235	1.0	избрати
избрали	избрати	0.24580170684705235	1.0	избрати
сводил	водил	0.24580170684705235	1.0	водити
велехвально	велехвальное	0.24580170684705235	1.0	велехвальный
человеколюбными	человеколюбным	0.4916034136941047	2.0	человеколюбный
умилял	умилил	0.4916034136941047	2.0	умилити
умилял	умиляя	0.4916034136941047	2.0	умиляти
умилял	умолял	0.4916034136941047	2.0	умоляти
спасенаго	спасеннаго	0.24580170684705235	1.0	спасти
четырехъ	четырех	0.24580170684705235	1.0	четыре
сете	лете	0.24580170684705235	1.0	летети
сете	свете	0.24580170684705235	1.0	свет
сете	седе	0.24580170684705235	1.0	сести
сете	сеете	0.24580170684705235	1.0	сеяти
сете	сейте	0.24580170684705235	1.0	сеяти
сете	селе	0.24580170684705235	1.0	село
сете	сене	0.24580170684705235	1.0	сень
сете	сетей	0.24580170684705235	1.0	сеть
сете	сетех	0.24580170684705235	1.0	сеть
сете	сети	0.24580170684705235	1.0	сеть
сете	сеть	0.24580170684705235	1.0	сеть
сете	сефе	0.24580170684705235	1.0	сефъ++
сете	слете	0.24580170684705235	1.0	слетети
сете	соте	0.24580170684705235	1.0	сот
сете	срете	0.24580170684705235	1.0	срести
сете	ссете	0.24580170684705235	1.0	ссати
сете	суете	0.24580170684705235	1.0	суета
сете	себе	0.24580170684705235	1.0	себе
сете	сте	0.24580170684705235	1.0	сто
трилетний	трилетный	0.24580170684705235	1.0	трилетный
зеленые	зелене	0.24580170684705235	1.0	зеленый
зеленые	зеленое	0.24580170684705235	1.0	зеленый
зеленые	зелены	0.24580170684705235	1.0	зеленый
зеленые	зеленый	0.24580170684705235	1.0	зеленый
зеленые	зеленыя	0.24580170684705235	1.0	зеленый
словенскою	словенскую	0.24580170684705235	1.0	словенский
обретшего	обретшаго	0.24580170684705235	1.0	обрести
любомудрое	любомудрие	0.24580170684705235	1.0	любомудрие
любомудрое	любомудро	0.24580170684705235	1.0	любомудрый
любомудрое	любомудром	0.24580170684705235	1.0	любомудрый
небомудрении	небомудреннии	0.24580170684705235	1.0	небомудренный
утешивши	утешиши	0.7374051205411569	3.0	утешити
слявно	славно	0.4916034136941047	2.0	славный
возрастала	возрастила	0.24580170684705235	1.0	возрастити
дверям	дверем	0.24580170684705235	1.0	дверь
дверям	дверях	0.24580170684705235	1.0	дверь
дверям	зверям	0.24580170684705235	1.0	зверь
имеета	имеема	0.24580170684705235	1.0	имети
имеета	имеете	0.24580170684705235	1.0	имети
имеета	имеет	0.24580170684705235	1.0	имети
имеета	иместа	0.24580170684705235	1.0	имети
постелн	постели	0.24580170684705235	1.0	постеля
постелн	постель	0.24580170684705235	1.0	постеля
постелн	постелю	0.24580170684705235	1.0	постеля
постелн	постеля	0.24580170684705235	1.0	постеля
постелн	постен	0.24580170684705235	1.0	постный
суровым	суровыми	0.24580170684705235	1.0	суровый
суровым	суровых	0.24580170684705235	1.0	суровый
суровым	суровыя	0.24580170684705235	1.0	суровый
просвешахуся	просвещахуся	0.24580170684705235	1.0	просвещатися
спомощник	помощник	0.24580170684705235	1.0	помощник
спомощник	спомощника	0.24580170684705235	1.0	спомощник
спомощник	спомощники	0.24580170684705235	1.0	спомощник
апостолских	апостольских	0.24580170684705235	1.0	апостольский
нец	не	0.24580170684705235	1.0	не
нец	нем	0.24580170684705235	1.0	немый
нец	нет	0.24580170684705235	1.0	нет
нец	ниц	0.24580170684705235	1.0	ниц
нец	уец	0.24580170684705235	1.0	уец
нец	юнец	0.24580170684705235	1.0	юнец
нец	ней	0.24580170684705235	1.0	и
нец	нек	0.24580170684705235	1.0	нек##
нец	нею	0.24580170684705235	1.0	и
нец	нея	0.24580170684705235	1.0	и
михайлович	михайловиче	0.24580170684705235	1.0	михайловичь
видевшаго	ведевшаго	0.24580170684705235	1.0	ведети
покло	поило	0.24580170684705235	1.0	поило
покло	поклон	0.24580170684705235	1.0	поклон
непоколеблена	непоколеблема	0.24580170684705235	1.0	непоколеблемый
непоколеблена	непоколеблени	0.24580170684705235	1.0	непоколебленный
непоколеблена	непоколеблену	0.24580170684705235	1.0	непоколебленный
непоколеблена	непоколеблен	0.24580170684705235	1.0	непоколебленный
увещавши	уведавши	0.24580170684705235	1.0	уведати
слаждшии	слаждший	0.4916034136941047	2.0	сладкий
отвеша	ответа	0.24580170684705235	1.0	ответ
отвеша	отвеща	0.24580170684705235	1.0	отвещати
начертай	начерта	0.24580170684705235	1.0	начертати
начертай	начертав	0.24580170684705235	1.0	начертати
начертай	начертал	0.24580170684705235	1.0	начертати
начертай	начертан	0.24580170684705235	1.0	начертати
начертай	начертая	0.24580170684705235	1.0	начертати
начертай	начертаяй	0.24580170684705235	1.0	начертати
нпписа	написа	0.24580170684705235	1.0	написати
охранявши	охраняеши	0.24580170684705235	1.0	охраняти
благоутишие	благотишие	0.24580170684705235	1.0	благотишие
испросися	испросився	0.24580170684705235	1.0	испроситися
прославляешиея	прославляешися	0.24580170684705235	1.0	прославлятися
дерзновецный	дерзновенный	0.24580170684705235	1.0	дерзновенный
соловецкими	соловецким	0.24580170684705235	1.0	соловецкий
заклавшемуея	заклавшемуся	0.24580170684705235	1.0	заклатися
посмеху	посмех	0.24580170684705235	1.0	посмех
посмеху	поспеху	0.24580170684705235	1.0	поспех
сохраньшися	сохранишися	0.4916034136941047	2.0	сохранитися
сохраньшися	сохраншися	0.4916034136941047	2.0	сохранитися
сохраньшися	сохраньшеся	0.4916034136941047	2.0	сохранитися
затем	златем	2.9496204821646277	11.999999999999998	златый
затем	зятем	2.9496204821646277	11.999999999999998	зять
затем	татем	2.9496204821646277	11.999999999999998	тать
зовомое	зовомом	0.24580170684705235	1.0	звати
нетрен	нетрену	0.24580170684705235	1.0	нетренный
иерархии	иерархи	0.4916034136941047	2.0	иерарх
иерархии	иерархию	0.4916034136941047	2.0	иерархиа
изменьшеся	изменшеся	0.24580170684705235	1.0	изменитися
изменьшеся	изменяшеся	0.24580170684705235	1.0	изменятися
христовех	христове	0.7374051205411569	3.0	христов
христовех	христовей	0.7374051205411569	3.0	христов
христовех	христовем	0.7374051205411569	3.0	христов
христовех	христовых	0.7374051205411569	3.0	христов
погрешителъна	погрешителна	0.24580170684705235	1.0	погрешительный
погрешителъна	погрешительна	0.24580170684705235	1.0	погрешительный
изчезащих	изчезающих	0.24580170684705235	1.0	исчезати
дерзнувшая	дерзнувша	0.24580170684705235	1.0	дерзнути
дерзнувшая	дерзнувшия	0.24580170684705235	1.0	дерзнути
утлие	углие	0.24580170684705235	1.0	углие
утлие	утрие	0.24580170684705235	1.0	утрие
изгнаннии	изгнании	0.24580170684705235	1.0	изгнание
приближся	приближися	0.24580170684705235	1.0	приближитися
приближся	приближуся	0.24580170684705235	1.0	приближитися
упасших	упасшии	0.24580170684705235	1.0	упасти
лестница	лествица	0.9832068273882094	4.0	лествица
святим	освятим	0.24580170684705235	1.0	освятити
святим	святым	0.24580170684705235	1.0	пресвятый
святим	святем	0.24580170684705235	1.0	святый
святим	святи	0.24580170684705235	1.0	святити
святим	святии	0.24580170684705235	1.0	святый
святим	святом	0.24580170684705235	1.0	святый
трясавиц	трясавицу	0.4916034136941047	2.0	трясавица
трясавиц	трясавицы	0.4916034136941047	2.0	трясавица
ахария	захария	0.24580170684705235	1.0	захариа
ахария	азария	0.24580170684705235	1.0	азариа
ахария	ахаия	0.24580170684705235	1.0	ахаиа
ахария	схария	0.24580170684705235	1.0	схарий
огнепалим	огнепалима	0.24580170684705235	1.0	огнепалити
огнепалим	огнепалиму	0.24580170684705235	1.0	огнепалити
раслалаемая	распалаемая	0.24580170684705235	1.0	распалати
одеяваяй	одеваяй	0.24580170684705235	1.0	одевати
угасили	угасила	0.24580170684705235	1.0	угасити
угасили	угасил	0.24580170684705235	1.0	угасити
угасили	угасити	0.24580170684705235	1.0	угасити
угасили	угасиши	0.24580170684705235	1.0	угасити
поруганное	поруганно	0.24580170684705235	1.0	поруганно
иноческою	иноческое	0.24580170684705235	1.0	иноческий
иноческою	иноческой	0.24580170684705235	1.0	иноческий
иноческою	иноческом	0.24580170684705235	1.0	иноческий
иноческою	иноческую	0.24580170684705235	1.0	иноческий
обуревается	обуреваемся	0.24580170684705235	1.0	обуреватися
вйдеша	ведеша	0.24580170684705235	1.0	ведети
вйдеша	видеша	0.24580170684705235	1.0	видети
омерзила	омерзил	0.24580170684705235	1.0	омерзити
напаити	напасти	0.24580170684705235	1.0	напасти
напаити	напаяти	0.24580170684705235	1.0	напаяти
напаити	напоити	0.24580170684705235	1.0	напоити
богодароованныя	богодарованныя	0.24580170684705235	1.0	богодарованный
предпочила	предпочла	0.24580170684705235	1.0	предпочести
предпочила	препочила	0.24580170684705235	1.0	препочити
неудобьпокоривое	неудобопокоривое	0.24580170684705235	1.0	неудобопокоривый
воскрилен	воскрилена	0.24580170684705235	1.0	воскрилити
подаваша	подавала	0.24580170684705235	1.0	подавати
подаваша	подаваше	0.24580170684705235	1.0	подавати
подаваша	подавиша	0.24580170684705235	1.0	подавити
подаваша	подавша	0.24580170684705235	1.0	подати
ходатайствовал	ходатайствова	0.24580170684705235	1.0	ходатайствовати
стезей	стезе	0.9832068273882094	4.0	стезя
стезей	стезею	0.9832068273882094	4.0	стезя
сверепая	сверепа	0.24580170684705235	1.0	сверепый
сверепая	сверепыя	0.24580170684705235	1.0	сверепый
сверепая	свирепая	0.24580170684705235	1.0	свирепый
подебяся	подобяся	0.24580170684705235	1.0	подобитися
изюбилна	изобилна	0.7374051205411569	3.0	изобильный
благостное	благостне	0.24580170684705235	1.0	благостне
полуношницу	полунощницу	0.24580170684705235	1.0	полунощница
ббгови	богови	0.24580170684705235	1.0	бог
печерстим	печерским	0.24580170684705235	1.0	печерский
печерстим	печерстии	0.24580170684705235	1.0	печерский
сребрениех	сребреницех	0.24580170684705235	1.0	сребреник
трапезой	трапезо	0.9832068273882094	4.0	трапеза
трапезой	трапезою	0.9832068273882094	4.0	трапеза
оболгати	обогати	0.24580170684705235	1.0	обогатити
оболгати	оболгани	0.24580170684705235	1.0	оболгати
быте	бысте	0.24580170684705235	1.0	быти
быте	быт	0.24580170684705235	1.0	бытие##
быте	быти	0.24580170684705235	1.0	быти
быте	бытие	0.24580170684705235	1.0	бытие
быте	быть	0.24580170684705235	1.0	быти
быте	быше	0.24580170684705235	1.0	быти
ббжию	божию	0.24580170684705235	1.0	божий
страждушия	страждущия	0.24580170684705235	1.0	страдати
лукавни	лукави	0.24580170684705235	1.0	лукавый
лукавни	лукавии	0.24580170684705235	1.0	лукавый
лукавни	лукавна	0.24580170684705235	1.0	лукавный
лукавни	лукавне	0.24580170684705235	1.0	лукавный
лукавни	лукавнии	0.24580170684705235	1.0	лукавный
лукавни	лукавно	0.24580170684705235	1.0	лукавный
излился	излияся	0.24580170684705235	1.0	излиятися
богославию	богословию	0.24580170684705235	1.0	богословие
постланым	постланным	0.4916034136941047	2.0	постлати
постланым	постланом	0.4916034136941047	2.0	постлати
постланым	постланы	0.4916034136941047	2.0	постлати
постигающи	постизающи	0.24580170684705235	1.0	постизати
позлащенней	позлащенне	0.24580170684705235	1.0	позлатити
позлащенней	позлащенный	0.24580170684705235	1.0	позлатити
михайле	михаиле	0.24580170684705235	1.0	михаил
бргоглаголивии	богоглаголивии	0.24580170684705235	1.0	богоглаголивый
безгласнаго	безглавнаго	0.24580170684705235	1.0	безглавный
волнуемый	волнуемей	0.24580170684705235	1.0	волновати
волнуемый	волнуемы	0.24580170684705235	1.0	волновати
волнуемый	волнуемым	0.24580170684705235	1.0	волновати
волнуемый	волнуемых	0.24580170684705235	1.0	волновати
волнуемый	волнуемыя	0.24580170684705235	1.0	волновати
отбегав	отбегай	0.24580170684705235	1.0	отбегати
отбегав	отбегаю	0.24580170684705235	1.0	отбегати
отбегав	отбегая	0.24580170684705235	1.0	отбегати
отбегав	отбежав	0.24580170684705235	1.0	отбежати
зарами	дарами	0.24580170684705235	1.0	дар
зарами	зарями	0.24580170684705235	1.0	заря
зарами	шарами	0.24580170684705235	1.0	шар
архипастырским	архипастырски	0.24580170684705235	1.0	архипастырски
архипастырским	архипастырский	0.24580170684705235	1.0	архипастырский
прикосновену	прикосновен	0.24580170684705235	1.0	прикосновенный
кариона	карион	0.24580170684705235	1.0	карион
слабящо	славящо	0.24580170684705235	1.0	славити
иныне	ныне	0.24580170684705235	1.0	ныне
иныне	иные	0.24580170684705235	1.0	ин
сйилы	силы	0.24580170684705235	1.0	сила
рождаеши	раждаеши	0.4916034136941047	2.0	раждати
услышали	слышали	0.4916034136941047	2.0	слышати
услышали	услышала	0.4916034136941047	2.0	услышати
услышали	услышал	0.4916034136941047	2.0	услышати
услышали	услышани	0.4916034136941047	2.0	услышати
услышали	услышати	0.4916034136941047	2.0	услышати
составленная	оставленная	0.4916034136941047	2.0	оставити
составленная	составленныя	0.4916034136941047	2.0	составити
огнедухновенна	огнедохновенна	0.24580170684705235	1.0	огнедохновенный
языческие	язычески	0.24580170684705235	1.0	языческий
языческие	языческий	0.24580170684705235	1.0	языческий
языческие	языческим	0.24580170684705235	1.0	языческий
языческие	языческих	0.24580170684705235	1.0	языческий
языческие	языческия	0.24580170684705235	1.0	языческий
языческие	языческое	0.24580170684705235	1.0	языческий
сля	для	0.9832068273882094	4.0	для
сля	осля	0.9832068273882094	4.0	осля
сля	сея	0.9832068273882094	4.0	сеяти
сля	слия	0.9832068273882094	4.0	слияти
сля	сня	0.9832068273882094	4.0	сняти
сля	спя	0.9832068273882094	4.0	спати
сля	тля	0.9832068273882094	4.0	тля
сля	сл	0.9832068273882094	4.0	с҃л
сля	сла	0.9832068273882094	4.0	сл҃а
сля	слг	0.9832068273882094	4.0	сл҃г
сля	слд	0.9832068273882094	4.0	сл҃д
сля	сле	0.9832068273882094	4.0	сл҃е
сля	слз	0.9832068273882094	4.0	сл҃з
сля	сли	0.9832068273882094	4.0	сл҃и
сля	слф	0.9832068273882094	4.0	сл҃ф
сля	сия	0.9832068273882094	4.0	сей
сля	ся	0.9832068273882094	4.0	себе
одеяися	одеявся	0.4916034136941047	2.0	одеятися
одеяися	одеяйся	0.4916034136941047	2.0	одеятися
одеяися	одеялся	0.4916034136941047	2.0	одеятися
одеяися	одеяся	0.4916034136941047	2.0	одеятися
одеяися	одеятися	0.4916034136941047	2.0	одеятися
одеяися	одеяхся	0.4916034136941047	2.0	одеятися
презрестеи	презресте	0.24580170684705235	1.0	презрети
человеческии	человечески	0.4916034136941047	2.0	человеческий
человеческии	человеческий	0.4916034136941047	2.0	человеческий
человеческии	человеческими	0.4916034136941047	2.0	человеческий
человеческии	человеческим	0.4916034136941047	2.0	человеческий
человеческии	человеческих	0.4916034136941047	2.0	человеческий
человеческии	человеческия	0.4916034136941047	2.0	человеческий
человеческии	человечестии	0.4916034136941047	2.0	человеческий
тернение	терпение	0.24580170684705235	1.0	терпение
корнйлию	корнилию	0.24580170684705235	1.0	корнилий
спасенны	спасенно	0.24580170684705235	1.0	спасти
спасенны	спасенный	0.24580170684705235	1.0	спасти
спасенны	спасенным	0.24580170684705235	1.0	спасти
спасенны	спасенных	0.24580170684705235	1.0	спасти
спасенны	спасенныя	0.24580170684705235	1.0	спасти
спасенны	спасены	0.24580170684705235	1.0	спасти
спасенны	спасенна	0.24580170684705235	1.0	спасти
осподу	господу	0.24580170684705235	1.0	господь
осподу	споду	0.24580170684705235	1.0	спод
тихима	тихика	0.24580170684705235	1.0	тихик
тихима	тихими	0.24580170684705235	1.0	тихий
тихима	тихим	0.24580170684705235	1.0	тихий
оыдоша	обыдоша	0.24580170684705235	1.0	обыти
оыдоша	отыдоша	0.24580170684705235	1.0	отыти
положить	положите	0.7374051205411569	3.0	положити
положить	положити	0.7374051205411569	3.0	положити
положить	положит	0.7374051205411569	3.0	положити
содетелб	содетели	0.24580170684705235	1.0	содетель
содетелб	содетель	0.24580170684705235	1.0	содетель
содетелб	содетелю	0.24580170684705235	1.0	содетель
содетелб	содетеля	0.24580170684705235	1.0	содетель
поборол	поборил	0.24580170684705235	1.0	побрати
сотворй	сотвори	0.24580170684705235	1.0	сотворити
сотворй	сотворь	0.24580170684705235	1.0	сотворити
сотворй	сотворю	0.24580170684705235	1.0	сотворити
восклицал	восклицай	0.24580170684705235	1.0	восклицати
восклицал	восклицала	0.24580170684705235	1.0	восклицати
восклицал	восклицаю	0.24580170684705235	1.0	восклицати
восклицал	восклицая	0.24580170684705235	1.0	восклицати
возставлял	возставляй	0.24580170684705235	1.0	возставляти
возставлял	возставляю	0.24580170684705235	1.0	возставляти
возставлял	возставляя	0.24580170684705235	1.0	возставляти
русстим	русским	0.24580170684705235	1.0	русский
русстим	русстии	0.24580170684705235	1.0	русский
направисте	направите	0.24580170684705235	1.0	направити
укрепльшемся	укрепльшеся	0.24580170684705235	1.0	укрепитися
распенши	распенша	0.24580170684705235	1.0	распяти
распенши	распенше	0.24580170684705235	1.0	распяти
распенши	распеншии	0.24580170684705235	1.0	распяти
распенши	распенших	0.24580170684705235	1.0	распяти
распенши	распеншу	0.24580170684705235	1.0	распяти
распенши	распеншим	0.24580170684705235	1.0	распяти
описуем	описуема	0.24580170684705235	1.0	описовати
описуем	описуемь	0.24580170684705235	1.0	описовати
описуем	описует	0.24580170684705235	1.0	описовати
возградив	возгради	0.7374051205411569	3.0	возградити
возградив	возградил	0.7374051205411569	3.0	возградити
возградив	возградих	0.7374051205411569	3.0	возградити
владея	владей	0.24580170684705235	1.0	владети
владея	владел	0.24580170684705235	1.0	владети
воспрянй	воспряни	0.24580170684705235	1.0	воспрянути
бегатн	бегати	0.24580170684705235	1.0	бегати
разрушавши	разрушаеши	0.24580170684705235	1.0	разрушати
разрушавши	разрушивши	0.24580170684705235	1.0	разрушити
разрушенный	разрушеный	0.24580170684705235	1.0	разрушити
филофее	филофеа	0.4916034136941047	2.0	филофей
филофее	филофей	0.4916034136941047	2.0	филофей
филофее	филофея	0.4916034136941047	2.0	филофей
неодержано	неодержанно	0.24580170684705235	1.0	неодержанно
неодержано	неодержно	0.24580170684705235	1.0	неодержно
карфагеном	карфагенов	0.24580170684705235	1.0	карфагенъ++
соизволением	соизволение	0.4916034136941047	2.0	соизволение
мисаиле	мисаила	0.24580170684705235	1.0	мисаил
мисаиле	мисаилу	0.24580170684705235	1.0	мисаил
мисаиле	мисаил	0.24580170684705235	1.0	мисаил
мисаиле	михаиле	0.24580170684705235	1.0	михаил
молитвениице	молитвеннице	0.24580170684705235	1.0	молитвенница
пибегающе	прибегающе	0.24580170684705235	1.0	прибегати
подивимся	подивится	0.4916034136941047	2.0	подивитися
избавльшии	избавльши	0.24580170684705235	1.0	избавити
прогневавший	прогневавшии	1.2290085342352617	5.0	прогневати
прогневавший	прогневавших	1.2290085342352617	5.0	прогневати
прогневавший	прогневавшим	1.2290085342352617	5.0	прогневати
прогневавший	прогневавшия	1.2290085342352617	5.0	прогневати
умилостивлением	умилостивление	0.24580170684705235	1.0	умилостивление
изводил	изводи	0.4916034136941047	2.0	изводити
изводил	изводит	0.4916034136941047	2.0	изводити
изводил	изволил	0.4916034136941047	2.0	изволити
многоболезненне	многоболезненна	0.24580170684705235	1.0	многоболезненный
многоболезненне	многоболезненней	0.24580170684705235	1.0	многоболезненный
многоболезненне	многоболезненнем	0.24580170684705235	1.0	многоболезненный
многоболезненне	многоболезненно	0.24580170684705235	1.0	многоболезненный
многоболезненне	многоболезненное	0.24580170684705235	1.0	многоболезненный
сочетавшего	сочетавшаго	0.24580170684705235	1.0	сочетати
гибнут	гибну	0.24580170684705235	1.0	гибнути
усопшей	усопшем	0.24580170684705235	1.0	усопший
изринула	изринул	0.24580170684705235	1.0	изринути
изринула	изринуша	0.24580170684705235	1.0	изринути
поставила	оставила	0.4916034136941047	2.0	оставити
поставила	поставили	0.4916034136941047	2.0	поставити
поставила	поставил	0.4916034136941047	2.0	поставити
поставила	поставиша	0.4916034136941047	2.0	поставити
поставила	составила	0.4916034136941047	2.0	составити
правоелавныя	православныя	0.24580170684705235	1.0	православный
терзали	терзати	0.24580170684705235	1.0	терзати
всеи	всед	0.24580170684705235	1.0	всести
всеи	всей	0.24580170684705235	1.0	всеяти
всеи	всели	0.24580170684705235	1.0	вселити
всеи	всел	0.24580170684705235	1.0	всести
всеи	всею	0.24580170684705235	1.0	всеяти
всеи	всея	0.24580170684705235	1.0	всеяти
всеи	сеи	0.24580170684705235	1.0	се҃и
всеи	все	0.24580170684705235	1.0	весь
всеи	всеми	0.24580170684705235	1.0	весь
всеи	всем	0.24580170684705235	1.0	весь
всеи	всех	0.24580170684705235	1.0	весь
всеи	вси	0.24580170684705235	1.0	весь
призывающем	призывающе	0.24580170684705235	1.0	призывати
призывающем	призывающее	0.24580170684705235	1.0	призывати
призывающем	призывающему	0.24580170684705235	1.0	призывати
призывающем	призывающим	0.24580170684705235	1.0	призывати
призывающем	призывающым	0.24580170684705235	1.0	призывати
изъобилием	изобилием	0.24580170684705235	1.0	изобилие
безсонным	безсонны	0.24580170684705235	1.0	безсонный
бусть	буесть	0.24580170684705235	1.0	буесть
бусть	бысть	0.24580170684705235	1.0	быти
бусть	усть	0.24580170684705235	1.0	усть##
духовые	духове	0.24580170684705235	1.0	дух
духовые	духовне	0.24580170684705235	1.0	духовне
объяете	объясте	0.24580170684705235	1.0	объясти
трудолюбныя	трудолюбная	0.4916034136941047	2.0	трудолюбный
трудолюбныя	трудолюбный	0.4916034136941047	2.0	трудолюбный
трудолюбныя	трудолюбным	0.4916034136941047	2.0	трудолюбный
содеянном	содеянно	0.24580170684705235	1.0	содеяти
содеянном	содеянное	0.24580170684705235	1.0	содеяти
содеянном	содеянной	0.24580170684705235	1.0	содеяти
содеянном	содеянному	0.24580170684705235	1.0	содеяти
содеянном	содеянным	0.24580170684705235	1.0	содеяти
ненаселенна	ненаселенная	0.24580170684705235	1.0	ненаселенный
долготерпитъ	долготерпите	0.24580170684705235	1.0	долготерпети
долготерпитъ	долготерпит	0.24580170684705235	1.0	долготерпети
преимуще	преимуща	0.24580170684705235	1.0	преимущий
преимуще	преимущее	0.24580170684705235	1.0	преимущий
преимуще	преимущи	0.24580170684705235	1.0	преимущий
преимуще	преимущ	0.24580170684705235	1.0	преимущий
преимуще	преимущь	0.24580170684705235	1.0	преимущий
книжнии	книжники	0.24580170684705235	1.0	книжник
книжнии	книжник	0.24580170684705235	1.0	книжник
судныи	судный	0.24580170684705235	1.0	судный
судныи	судными	0.24580170684705235	1.0	судный
судныи	судным	0.24580170684705235	1.0	судный
судныи	судных	0.24580170684705235	1.0	судный
неисповедимь	неисповедима	0.24580170684705235	1.0	неисповедимый
неисповедимь	неисповедиме	0.24580170684705235	1.0	неисповедимый
неисповедимь	неисповедимо	0.24580170684705235	1.0	неисповедимый
неисповедимь	неисповедим	0.24580170684705235	1.0	неисповедимый
растворится	растворився	0.24580170684705235	1.0	растворитися
растворится	растворился	0.24580170684705235	1.0	растворитися
растворится	растворися	0.24580170684705235	1.0	растворитися
поспеются	посмеются	0.24580170684705235	1.0	посмеятися
преображашеся	проображашеся	0.24580170684705235	1.0	проображатися
приведостася	приведостеся	0.24580170684705235	1.0	привестися
восприявшу	восприявше	0.24580170684705235	1.0	восприяти
мученике	мучение	0.4916034136941047	2.0	мучение
мученике	мученика	0.4916034136941047	2.0	мученик
мученике	мученики	0.4916034136941047	2.0	мученик
мученике	мученику	0.4916034136941047	2.0	мученик
мученике	мученик	0.4916034136941047	2.0	мученик
мученике	мученице	0.4916034136941047	2.0	мученица
мученике	мучениче	0.4916034136941047	2.0	мученик
михайла	михаила	0.24580170684705235	1.0	михаил
бесплотный	безплотный	0.24580170684705235	1.0	безплотный
родо	водо	0.24580170684705235	1.0	вода
родо	подо	0.24580170684705235	1.0	под
родо	рода	0.24580170684705235	1.0	род
родо	роде	0.24580170684705235	1.0	род
родо	роди	0.24580170684705235	1.0	родити
родо	родов	0.24580170684705235	1.0	род
родо	родок	0.24580170684705235	1.0	родок
родо	родом	0.24580170684705235	1.0	род
родо	родос	0.24580170684705235	1.0	родос
родо	роду	0.24580170684705235	1.0	род
родо	род	0.24580170684705235	1.0	род
родо	роды	0.24580170684705235	1.0	род
родо	росо	0.24580170684705235	1.0	роса
господьстве	господстве	0.4916034136941047	2.0	господство
назвезденое	назвезденное	0.24580170684705235	1.0	назвезденный
несквернем	нескверне	0.24580170684705235	1.0	нескверный
несквернем	нескверней	0.24580170684705235	1.0	нескверный
несквернем	несквернен	0.24580170684705235	1.0	нескверненный
несквернем	нескверном	0.24580170684705235	1.0	нескверный
несквернем	нескверным	0.24580170684705235	1.0	нескверный
глашатаю	глашатая	0.4916034136941047	2.0	глашатай
светйлен	светилен	0.24580170684705235	1.0	светилен
прозорливым	прозорливый	0.24580170684705235	1.0	прозорливый
прозорливым	прозорливыма	0.24580170684705235	1.0	прозорливый
прозорливым	прозорливыми	0.24580170684705235	1.0	прозорливый
подобев	подобен	0.24580170684705235	1.0	подобный
впещи	вещи	0.24580170684705235	1.0	вещ
впещи	вжещи	0.24580170684705235	1.0	вжещи
впещи	влещи	0.24580170684705235	1.0	влещи
впещи	впери	0.24580170684705235	1.0	вперити
впещи	пещи	0.24580170684705235	1.0	пещи
предуведев	предуведав	1.4748102410823138	6.0	предуведати
предуведев	предуведе	1.4748102410823138	6.0	предуведети
предуведев	предувидев	1.4748102410823138	6.0	предувидети
свечами	свещами	0.24580170684705235	1.0	свеща
претворяй	претворяя	0.24580170684705235	1.0	претворяти
претворяй	претворяяй	0.24580170684705235	1.0	претворяти
произрастши	произрасти	0.24580170684705235	1.0	произрасти
произрастши	произрастша	0.24580170684705235	1.0	произрасти
пребеседовав	прибеседовав	0.24580170684705235	1.0	прибеседовати
понудився	понудимся	0.24580170684705235	1.0	понудитися
понудився	понудися	0.24580170684705235	1.0	понудитися
понудився	понудится	0.24580170684705235	1.0	понудитися
понудився	понудихся	0.24580170684705235	1.0	понудитися
