	sort	permil	freq
9668	богемстей	0.24580170684705235	1.0
9669	снисшедшаго	0.24580170684705235	1.0
9670	безхитростною	0.24580170684705235	1.0
9671	недоведомыми	0.24580170684705235	1.0
9672	добротосияющий	0.24580170684705235	1.0
9673	краль	0.4916034136941047	2.0
9674	восхваляются	0.24580170684705235	1.0
9675	похваляющим	1.9664136547764188	8.0
9676	исправляющим	0.24580170684705235	1.0
9677	помещен	0.24580170684705235	1.0
9678	согнившим	0.24580170684705235	1.0
9679	составна	0.24580170684705235	1.0
9680	дикон	0.24580170684705235	1.0
9681	угбодниче	0.24580170684705235	1.0
9682	обезчещена	0.24580170684705235	1.0
9683	лишающия	0.737405120541157	3.0
9684	отческую	0.24580170684705235	1.0
9685	взыскавшая	0.24580170684705235	1.0
9686	довлеяся	0.737405120541157	3.0
9687	отссчену	0.24580170684705235	1.0
9688	переблаженне	8.603059739646827	34.99999999999998
9689	теплымими	0.24580170684705235	1.0
9690	крепкоумне	0.24580170684705235	1.0
9691	отрицающимся	0.24580170684705235	1.0
9692	всепредобрейшим	0.24580170684705235	1.0
9693	усугублением	0.24580170684705235	1.0
9694	смертоносия	0.24580170684705235	1.0
9695	новорожденного	0.24580170684705235	1.0
9696	покровительства	0.24580170684705235	1.0
9697	претящим	1.2290085342352617	5.0
9698	епископствовавщих	0.24580170684705235	1.0
9699	свободй	0.24580170684705235	1.0
9700	златотканныя	0.4916034136941047	2.0
9701	убийцах	0.24580170684705235	1.0
9702	поучающияся	0.4916034136941047	2.0
9703	обожаемъ	0.24580170684705235	1.0
9704	славые	0.24580170684705235	1.0
9705	асидоффасгою	0.24580170684705235	1.0
9706	предуставленная	0.24580170684705235	1.0
9707	событию	0.24580170684705235	1.0
9708	потребльшия	0.4916034136941047	2.0
9709	летными	0.4916034136941047	2.0
9710	многогрешен	0.24580170684705235	1.0
9711	индийскому	0.9832068273882094	4.0
9712	девонгаде	0.24580170684705235	1.0
9713	изволившую	0.24580170684705235	1.0
9714	немощьи	0.24580170684705235	1.0
9715	келсия	1.9664136547764188	8.0
9716	истовии	0.4916034136941047	2.0
9717	исплетеное	0.4916034136941047	2.0
9718	благотечный	0.24580170684705235	1.0
9719	направила	0.24580170684705235	1.0
9720	богоубийственнаго	0.24580170684705235	1.0
9721	приснотекущим	0.4916034136941047	2.0
9722	вседерзостную	0.24580170684705235	1.0
9723	девичи	0.24580170684705235	1.0
9724	празднуяй	0.24580170684705235	1.0
9725	обстоище	0.24580170684705235	1.0
9726	вменяющим	0.4916034136941047	2.0
9727	свияжския	0.737405120541157	3.0
9728	иностранен	0.24580170684705235	1.0
9729	разверзше	0.737405120541157	3.0
9730	ученицам	0.24580170684705235	1.0
9731	твоепризываем	0.24580170684705235	1.0
9732	видяшия	0.24580170684705235	1.0
9733	предъизобразившаго	0.24580170684705235	1.0
9734	пособствовал	0.24580170684705235	1.0
9735	великоречным	0.24580170684705235	1.0
9736	усекается	0.24580170684705235	1.0
9737	богонасажденную	0.24580170684705235	1.0
9738	облагодатствованнаго	0.24580170684705235	1.0
9739	многоветвенное	0.24580170684705235	1.0
9740	припадша	0.24580170684705235	1.0
9741	пройдетъ	0.24580170684705235	1.0
9742	маловерным	0.24580170684705235	1.0
9743	многопопечительный	0.24580170684705235	1.0
9744	жущаяся	0.24580170684705235	1.0
9745	прощающи	0.24580170684705235	1.0
9746	терпениями	0.24580170684705235	1.0
9747	вирменстей	0.24580170684705235	1.0
9748	претрудное	0.24580170684705235	1.0
9749	неделимыя	0.24580170684705235	1.0
9750	избегнувше	0.24580170684705235	1.0
9751	вразумляющая	0.24580170684705235	1.0
9752	повторяется	0.9832068273882094	4.0
9753	благотворными	0.24580170684705235	1.0
9754	независтиый	0.4916034136941047	2.0
9755	израстав	0.24580170684705235	1.0
9756	прадедом	0.24580170684705235	1.0
9757	нашегопреосвященнейшаго	0.24580170684705235	1.0
9758	посланъ	0.737405120541157	3.0
9759	украсившия	0.4916034136941047	2.0
9760	удаленную	0.24580170684705235	1.0
9761	благославны	0.24580170684705235	1.0
9762	оымающии	0.24580170684705235	1.0
9763	недело	0.24580170684705235	1.0
9764	многоболезнне	0.24580170684705235	1.0
9765	подвигла	0.24580170684705235	1.0
9766	оче	0.24580170684705235	1.0
9767	торжественный	0.24580170684705235	1.0
9768	пеенословлю	0.24580170684705235	1.0
9769	зловерства	0.24580170684705235	1.0
9770	светоношении	0.24580170684705235	1.0
9771	богомудрении	0.24580170684705235	1.0
9772	новгородцы	0.4916034136941047	2.0
9773	предъизбранная	1.474810241082314	6.0
9774	красяпщися	0.24580170684705235	1.0
9775	вопросилъ	0.24580170684705235	1.0
9776	возжиганием	0.24580170684705235	1.0
9777	написанни	0.24580170684705235	1.0
9778	отъемша	0.24580170684705235	1.0
9779	воскормляемь	0.24580170684705235	1.0
9780	озлюбившая	0.24580170684705235	1.0
9781	прогонили	0.24580170684705235	1.0
9782	взывающее	0.24580170684705235	1.0
9783	обитался	0.24580170684705235	1.0
9784	оюродеет	0.24580170684705235	1.0
9785	несоблазнены	0.24580170684705235	1.0
9786	отяла	0.24580170684705235	1.0
9787	осподи	1.7206119479293664	7.0
9788	дисидерия	0.737405120541157	3.0
9789	подкупом	0.24580170684705235	1.0
9790	ангеловидных	0.24580170684705235	1.0
9791	испишут	0.24580170684705235	1.0
9792	преклоншияся	0.4916034136941047	2.0
9793	опаляем	0.4916034136941047	2.0
9794	богоданной	0.24580170684705235	1.0
9795	землям	0.24580170684705235	1.0
9796	защитою	0.24580170684705235	1.0
9797	сокрушеное	0.24580170684705235	1.0
9798	награди	0.4916034136941047	2.0
9799	азии	0.24580170684705235	1.0
9800	савелиево	0.24580170684705235	1.0
9801	состоянием	0.24580170684705235	1.0
9802	вдали	0.24580170684705235	1.0
9803	южиком	0.24580170684705235	1.0
9804	бедующим	0.4916034136941047	2.0
9805	дольний	0.4916034136941047	2.0
9806	пустъ	0.24580170684705235	1.0
9807	блажащи	0.24580170684705235	1.0
9808	вкушющии	0.24580170684705235	1.0
9809	пантелеимоном	0.4916034136941047	2.0
9810	правонеизменный	0.24580170684705235	1.0
9811	дубравъ	0.24580170684705235	1.0
9812	избавлаемся	0.24580170684705235	1.0
9813	тройческия	0.24580170684705235	1.0
9814	жабынския	0.24580170684705235	1.0
9815	всепресветлейший	0.24580170684705235	1.0
9816	разселяя	0.24580170684705235	1.0
9817	похвалился	0.24580170684705235	1.0
9818	взыскующий	0.24580170684705235	1.0
9819	желний	0.4916034136941047	2.0
9820	вободителя	0.24580170684705235	1.0
9821	корыстолюбивых	0.24580170684705235	1.0
9822	взытие	0.24580170684705235	1.0
9823	увенчаннаго	0.24580170684705235	1.0
9824	тоиже	0.737405120541157	3.0
9825	предстоищи	0.24580170684705235	1.0
9826	сомнящимся	0.4916034136941047	2.0
9827	доблей	0.24580170684705235	1.0
9828	черкассы	0.24580170684705235	1.0
9829	достойнейше	0.24580170684705235	1.0
9830	мокием	0.24580170684705235	1.0
9831	ношески	0.24580170684705235	1.0
9832	сраспиная	0.24580170684705235	1.0
9833	смолитвенников	0.24580170684705235	1.0
9834	сеятелем	0.24580170684705235	1.0
9835	удивляем	0.24580170684705235	1.0
9836	написаяй	0.24580170684705235	1.0
9837	равноантельное	0.24580170684705235	1.0
9838	угличскую	0.24580170684705235	1.0
9839	разстоящияся	0.4916034136941047	2.0
9840	иаслаждатися	0.24580170684705235	1.0
9841	распаляющу	0.24580170684705235	1.0
9842	радостнопечальныя	0.24580170684705235	1.0
9843	неизочтенную	0.24580170684705235	1.0
9844	охотска	0.24580170684705235	1.0
9845	украшься	1.7206119479293664	7.0
9846	превозносящияся	0.24580170684705235	1.0
9847	призренне	0.24580170684705235	1.0
9848	разверзша	0.24580170684705235	1.0
9849	поклоннием	0.24580170684705235	1.0
9850	неколеблема	0.24580170684705235	1.0
9851	безъистязательно	0.24580170684705235	1.0
9852	ермионии	0.4916034136941047	2.0
9853	разумной	0.4916034136941047	2.0
9854	горевшее	0.4916034136941047	2.0
9855	неизследимей	0.24580170684705235	1.0
9856	единокровнии	0.24580170684705235	1.0
9857	утрбонаго	0.4916034136941047	2.0
9858	непозыблемый	0.24580170684705235	1.0
9859	отшельнаго	0.24580170684705235	1.0
9860	пламеннообразное	0.24580170684705235	1.0
9861	лежал	0.9832068273882094	4.0
9862	подяремнича	0.24580170684705235	1.0
9863	незапамятные	0.24580170684705235	1.0
9864	украсившимся	0.24580170684705235	1.0
9865	историческом	0.24580170684705235	1.0
9866	отяхся	0.24580170684705235	1.0
9867	видехъ	0.24580170684705235	1.0
9868	доблестная	0.24580170684705235	1.0
9869	работавще	0.24580170684705235	1.0
9870	поревновавшаго	0.24580170684705235	1.0
9871	воскресные	0.24580170684705235	1.0
9872	уединяем	0.24580170684705235	1.0
9873	благовестившия	0.24580170684705235	1.0
9874	изъображения	0.4916034136941047	2.0
9875	братоубийцею	0.24580170684705235	1.0
9876	войстинну	0.24580170684705235	1.0
9877	изнесением	0.24580170684705235	1.0
9878	новокрещенным	0.737405120541157	3.0
9879	трисоставнаго	0.24580170684705235	1.0
9880	добродушная	0.24580170684705235	1.0
9881	постигнута	0.24580170684705235	1.0
9882	хулящия	0.4916034136941047	2.0
9883	рукотворенныя	0.24580170684705235	1.0
9884	воцаривши	0.24580170684705235	1.0
9885	честнею	0.24580170684705235	1.0
9886	держащимся	0.9832068273882094	4.0
9887	благомысленне	0.24580170684705235	1.0
9888	обеспокоенный	0.24580170684705235	1.0
9889	украеила	0.24580170684705235	1.0
9890	преблагиий	0.24580170684705235	1.0
9891	явиже	0.24580170684705235	1.0
9892	сырная	0.24580170684705235	1.0
9893	пигасия	1.2290085342352617	5.0
9894	просиявшего	0.4916034136941047	2.0
9895	сочетавшеся	0.24580170684705235	1.0
9896	пожелал	0.24580170684705235	1.0
9897	псалместихира	0.24580170684705235	1.0
9898	иуди	0.4916034136941047	2.0
9899	обоженое	0.4916034136941047	2.0
9900	несквернену	0.24580170684705235	1.0
9901	ликуяй	0.24580170684705235	1.0
9902	возгласиста	0.24580170684705235	1.0
9903	неуязвимы	0.24580170684705235	1.0
9904	владимирстей	0.737405120541157	3.0
9905	поострил	0.24580170684705235	1.0
9906	погибнутъ	0.24580170684705235	1.0
9907	отвращаюся	0.24580170684705235	1.0
9908	низпослании	0.24580170684705235	1.0
9909	втрочища	0.24580170684705235	1.0
9910	грузинския	0.4916034136941047	2.0
9911	устьвымскаго	0.24580170684705235	1.0
9912	ладийцы	0.24580170684705235	1.0
9913	горазд	0.24580170684705235	1.0
9914	ипатиевского	0.24580170684705235	1.0
9915	безстудству	0.24580170684705235	1.0
9916	милователь	0.24580170684705235	1.0
9917	песньмн	0.4916034136941047	2.0
9918	многосвещный	0.24580170684705235	1.0
9919	вия	0.24580170684705235	1.0
9920	приложениями	0.24580170684705235	1.0
9921	невысокомудрствуйте	0.24580170684705235	1.0
9922	наследовавшее	0.24580170684705235	1.0
9923	поражаеши	0.24580170684705235	1.0
9924	тамошнего	0.4916034136941047	2.0
9925	отступльшия	0.4916034136941047	2.0
9926	сибирским	0.24580170684705235	1.0
9927	лежахъ	0.24580170684705235	1.0
9928	поларшина	0.24580170684705235	1.0
9929	отемляй	1.9664136547764188	8.0
9930	рождшуто	0.24580170684705235	1.0
9931	иринея	0.24580170684705235	1.0
9932	хозьюги	0.24580170684705235	1.0
9933	чернеца	0.24580170684705235	1.0
9934	неприятии	0.24580170684705235	1.0
9935	вят	0.4916034136941047	2.0
9936	непрославленными	0.24580170684705235	1.0
9937	новоначальнаго	2.4580170684705234	10.0
9938	непослушавших	0.24580170684705235	1.0
9939	воительнице	0.24580170684705235	1.0
9940	предзришася	0.24580170684705235	1.0
9941	доброходны	0.24580170684705235	1.0
9942	разжизаний	0.24580170684705235	1.0
9943	бесный	0.24580170684705235	1.0
9944	боролся	0.4916034136941047	2.0
9945	тврю	0.24580170684705235	1.0
9946	плодоноснаго	0.24580170684705235	1.0
9947	раждеженное	0.24580170684705235	1.0
9948	народодетельствует	0.24580170684705235	1.0
9949	енея	0.24580170684705235	1.0
9950	возлюбленнеи	0.24580170684705235	1.0
9951	возрастный	0.24580170684705235	1.0
9952	боговместимым	0.24580170684705235	1.0
9953	предидущия	0.24580170684705235	1.0
9954	изъобильно	0.737405120541157	3.0
9955	благодетельныя	0.4916034136941047	2.0
9956	ватопеде	1.474810241082314	6.0
9957	сопротивляюся	0.24580170684705235	1.0
9958	хотъковстей	0.24580170684705235	1.0
9959	поручению	0.24580170684705235	1.0
9960	паримия	0.737405120541157	3.0
9961	тающим	0.24580170684705235	1.0
9962	расторгнута	0.24580170684705235	1.0
9963	вогочестивым	0.24580170684705235	1.0
9964	мирстей	0.4916034136941047	2.0
9965	предъизбрал	0.737405120541157	3.0
9966	несотворивый	0.24580170684705235	1.0
9967	удалились	0.24580170684705235	1.0
9968	облегчився	0.4916034136941047	2.0
9969	елладстии	0.24580170684705235	1.0
9970	избрася	0.24580170684705235	1.0
9971	возградив	0.737405120541157	3.0
9972	прежив	0.24580170684705235	1.0
9973	обезчадствовавших	0.24580170684705235	1.0
9974	просьбе	0.24580170684705235	1.0
9975	божествя	0.24580170684705235	1.0
9976	подяде	0.24580170684705235	1.0
9977	опаляющаго	0.24580170684705235	1.0
9978	мятежех	0.24580170684705235	1.0
9979	извергая	0.24580170684705235	1.0
9980	усердствуя	0.24580170684705235	1.0
9981	согласниче	0.24580170684705235	1.0
9982	епиватское	0.24580170684705235	1.0
9983	многогордыя	0.4916034136941047	2.0
9984	умудрял	0.4916034136941047	2.0
9985	сосущественна	0.24580170684705235	1.0
9986	предпоставлен	0.24580170684705235	1.0
9987	сейже	0.24580170684705235	1.0
9988	воспротивися	0.24580170684705235	1.0
9989	разреваемо	0.24580170684705235	1.0
9990	прославляющ	0.24580170684705235	1.0
9991	никем	0.24580170684705235	1.0
9992	укоренный	0.24580170684705235	1.0
9993	отгонял	0.737405120541157	3.0
9994	ужасивше	0.24580170684705235	1.0
9995	призрачна	0.24580170684705235	1.0
9996	изяществию	0.24580170684705235	1.0
9997	наставлаемь	0.24580170684705235	1.0
9998	потека	0.24580170684705235	1.0
9999	уоишися	0.24580170684705235	1.0
10000	благолюбезне	0.24580170684705235	1.0
10001	многоименитых	0.4916034136941047	2.0
10002	абалатстей	0.24580170684705235	1.0
10003	пособиши	0.24580170684705235	1.0
10004	смоленстей	0.24580170684705235	1.0
10005	мужескомудрено	0.24580170684705235	1.0
10006	дивих	0.24580170684705235	1.0
10007	терновыя	0.24580170684705235	1.0
10008	молящим	4.670232430093993	18.999999999999993
10009	непокаряющаяжеся	0.24580170684705235	1.0
10010	высоции	0.24580170684705235	1.0
10011	похваляемся	0.24580170684705235	1.0
10012	рассуждая	0.24580170684705235	1.0
10013	обличительне	0.24580170684705235	1.0
10014	самодержавства	0.24580170684705235	1.0
10015	вдаваше	0.24580170684705235	1.0
10016	владьк	0.24580170684705235	1.0
10017	декабря	9.832068273882088	39.99999999999998
10018	стромынская	0.24580170684705235	1.0
10019	единородною	0.24580170684705235	1.0
10020	многожеланную	0.24580170684705235	1.0
10021	иерархии	0.4916034136941047	2.0
10022	древеснем	0.24580170684705235	1.0
10023	изгнетая	0.24580170684705235	1.0
10024	премурость	0.4916034136941047	2.0
10025	господм	0.24580170684705235	1.0
10026	насыщают	0.24580170684705235	1.0
10027	ониже	0.24580170684705235	1.0
10028	смертельным	0.24580170684705235	1.0
10029	желавшаго	0.24580170684705235	1.0
10030	заменено	0.24580170684705235	1.0
10031	призывающия	14.748102410823131	59.999999999999964
10032	неведущия	3.19542218901168	12.999999999999998
10033	дупи	0.24580170684705235	1.0
10034	потщилася	0.24580170684705235	1.0
10035	сохраняющих	0.24580170684705235	1.0
10036	крестившихся	0.24580170684705235	1.0
10037	содеянном	0.24580170684705235	1.0
10038	благохвалимый	0.24580170684705235	1.0
10039	исаией	0.24580170684705235	1.0
10040	порочными	0.24580170684705235	1.0
10041	умилостивляла	0.24580170684705235	1.0
10042	обяза	0.4916034136941047	2.0
10043	искоренившия	0.24580170684705235	1.0
10044	прехвален	0.24580170684705235	1.0
10045	неувядаемое	0.737405120541157	3.0
10046	мудростнии	0.24580170684705235	1.0
10047	трипокровный	0.24580170684705235	1.0
10048	пририщущим	0.9832068273882094	4.0
10049	приснопочитаемыя	0.24580170684705235	1.0
10050	изряднейшия	0.737405120541157	3.0
10051	омытая	0.24580170684705235	1.0
10052	раздроблние	0.24580170684705235	1.0
10053	заглушиша	0.24580170684705235	1.0
10054	обещатися	0.4916034136941047	2.0
10055	превитая	0.4916034136941047	2.0
10056	первенствующий	0.24580170684705235	1.0
10057	нескверненней	0.24580170684705235	1.0
10058	доспех	0.24580170684705235	1.0
10059	споспешествующи	0.24580170684705235	1.0
10060	украсивших	0.24580170684705235	1.0
10061	насмеваем	0.24580170684705235	1.0
10062	прилузский	0.24580170684705235	1.0
10063	обогатившагося	0.24580170684705235	1.0
10064	листья	0.24580170684705235	1.0
10065	антониева	0.24580170684705235	1.0
10066	сведеныя	0.24580170684705235	1.0
10067	воспитанныя	0.24580170684705235	1.0
10068	вещнем	0.24580170684705235	1.0
10069	нераскаяние	0.24580170684705235	1.0
10070	крестимся	0.24580170684705235	1.0
10071	равноапостольною	0.24580170684705235	1.0
10072	возвещающим	1.2290085342352617	5.0
10073	прельшенныя	0.24580170684705235	1.0
10074	истязаниям	0.4916034136941047	2.0
10075	похулившия	0.24580170684705235	1.0
10076	пожарский	0.24580170684705235	1.0
10077	избежавизраильтянин	0.24580170684705235	1.0
10078	милосерден	0.24580170684705235	1.0
10079	испрошай	0.24580170684705235	1.0
10080	изъемлющаго	0.24580170684705235	1.0
10081	гордия	0.4916034136941047	2.0
10082	татиану	0.24580170684705235	1.0
10083	изменившемуся	0.24580170684705235	1.0
10084	любызают	0.24580170684705235	1.0
10085	княжен	0.24580170684705235	1.0
10086	многогрешней	0.24580170684705235	1.0
10087	отторгающая	0.24580170684705235	1.0
10088	безмездную	0.24580170684705235	1.0
10089	последоваста	0.24580170684705235	1.0
10090	предающих	0.24580170684705235	1.0
10091	непреклонным	0.24580170684705235	1.0
10092	несомненна	0.24580170684705235	1.0
10093	предаему	0.24580170684705235	1.0
10094	кариафарвоксефер	0.24580170684705235	1.0
10095	вшедший	0.4916034136941047	2.0
10096	сообнища	0.24580170684705235	1.0
10097	тимениа	0.24580170684705235	1.0
10098	себ	0.24580170684705235	1.0
10099	воздари	0.24580170684705235	1.0
10100	всепречистаго	0.4916034136941047	2.0
10101	неугасаемое	0.24580170684705235	1.0
10102	славословление	0.24580170684705235	1.0
10103	хвалищагося	0.24580170684705235	1.0
10104	облияше	0.24580170684705235	1.0
10105	пространныи	0.24580170684705235	1.0
10106	многочисленнии	0.24580170684705235	1.0
10107	огматах	0.24580170684705235	1.0
10108	беззаконниих	0.24580170684705235	1.0
10109	закоснением	0.24580170684705235	1.0
10110	мученике	0.4916034136941047	2.0
10111	уклонивша	0.24580170684705235	1.0
10112	превождахуся	0.24580170684705235	1.0
10113	целебны	0.24580170684705235	1.0
10114	црквам	0.24580170684705235	1.0
10115	предте	0.24580170684705235	1.0
10116	адамския	0.24580170684705235	1.0
10117	ингельский	0.24580170684705235	1.0
10118	всепразднественную	0.24580170684705235	1.0
10119	понудився	0.24580170684705235	1.0
10120	дышущии	0.24580170684705235	1.0
10121	иночестей	0.4916034136941047	2.0
10122	пустыннолюбителя	0.24580170684705235	1.0
10123	пачеестественным	0.737405120541157	3.0
10124	треблаженному	0.24580170684705235	1.0
10125	преднесении	0.24580170684705235	1.0
10126	сверепеющееся	0.24580170684705235	1.0
10127	свом	0.24580170684705235	1.0
10128	вменена	0.24580170684705235	1.0
10129	богомилов	0.4916034136941047	2.0
10130	запретила	0.24580170684705235	1.0
10131	отвещала	0.24580170684705235	1.0
10132	проповедавшия	0.737405120541157	3.0
10133	халденский	0.24580170684705235	1.0
10134	укротитель	0.24580170684705235	1.0
10135	благотщательством	0.24580170684705235	1.0
10136	омрачившагося	0.24580170684705235	1.0
10137	мреж	0.24580170684705235	1.0
10138	сохраненное	0.24580170684705235	1.0
10139	варися	0.24580170684705235	1.0
10140	прогоняющею	0.24580170684705235	1.0
10141	отломися	0.24580170684705235	1.0
10142	воспроповедавше	0.24580170684705235	1.0
10143	пременившии	0.24580170684705235	1.0
10144	троекратное	0.4916034136941047	2.0
10145	гаваафаморе	0.24580170684705235	1.0
10146	пляча	0.24580170684705235	1.0
10147	мудрствуяи	0.24580170684705235	1.0
10148	благоухавша	0.24580170684705235	1.0
10149	напечатлел	0.24580170684705235	1.0
10150	недуговавшия	1.474810241082314	6.0
10151	жнущим	0.24580170684705235	1.0
10152	твердостню	0.24580170684705235	1.0
10153	непреборимаго	0.24580170684705235	1.0
10154	ратоборник	0.24580170684705235	1.0
10155	веденнаго	0.4916034136941047	2.0
10156	благодательствовав	0.24580170684705235	1.0
10157	сетующим	0.4916034136941047	2.0
10158	доблестное	0.24580170684705235	1.0
10159	отводящи	0.4916034136941047	2.0
10160	всакия	0.4916034136941047	2.0
10161	сохраненней	0.24580170684705235	1.0
10162	веровавшим	0.4916034136941047	2.0
10163	ресавское	0.24580170684705235	1.0
10164	посредеогнястояще	0.24580170684705235	1.0
10165	пищаль	0.24580170684705235	1.0
10166	отятая	0.24580170684705235	1.0
10167	насразве	0.737405120541157	3.0
10168	всетворче	0.4916034136941047	2.0
10169	пристаниду	0.24580170684705235	1.0
10170	всеблаговонныя	0.24580170684705235	1.0
10171	иматъ	0.24580170684705235	1.0
10172	плотоносныя	0.24580170684705235	1.0
10173	обищавша	0.24580170684705235	1.0
10174	сущие	0.4916034136941047	2.0
10175	есиглас	0.24580170684705235	1.0
10176	отечестволюбие	0.24580170684705235	1.0
10177	многоцелебнии	0.24580170684705235	1.0
10178	коварныя	0.24580170684705235	1.0
10179	разстояньми	0.24580170684705235	1.0
10180	мученнце	0.24580170684705235	1.0
10181	повече	0.24580170684705235	1.0
10182	егои	0.24580170684705235	1.0
10183	оживотворившая	0.4916034136941047	2.0
10184	самоглаеен	0.24580170684705235	1.0
10185	боголепнейше	0.24580170684705235	1.0
10186	ожестевшая	0.24580170684705235	1.0
10187	первообраза	0.4916034136941047	2.0
10188	милосгь	0.24580170684705235	1.0
10189	благоуспешному	0.24580170684705235	1.0
10190	моисеовыми	0.24580170684705235	1.0
10191	обращаяи	0.24580170684705235	1.0
10192	вячеславе	3.9328273095528363	15.999999999999995
10193	научившия	0.24580170684705235	1.0
10194	обителям	0.24580170684705235	1.0
10195	воздвигнутыя	0.24580170684705235	1.0
10196	чешского	0.24580170684705235	1.0
10197	истощевая	0.24580170684705235	1.0
10198	моравию	0.4916034136941047	2.0
10199	священномумечиков	0.24580170684705235	1.0
10200	псаломнически	0.24580170684705235	1.0
10201	удовляяся	0.24580170684705235	1.0
10202	мудровання	0.24580170684705235	1.0
10203	разделений	0.24580170684705235	1.0
10204	очесах	0.24580170684705235	1.0
10205	латинский	0.24580170684705235	1.0
10206	раздаяний	0.24580170684705235	1.0
10207	опустошатъ	0.24580170684705235	1.0
10208	умиленние	0.24580170684705235	1.0
10209	жнвущаго	0.24580170684705235	1.0
10210	божестваннаго	0.24580170684705235	1.0
10211	господьство	4.670232430093993	18.999999999999993
10212	лишившаго	0.24580170684705235	1.0
10213	облекайся	0.24580170684705235	1.0
10214	предпочитаху	0.24580170684705235	1.0
10215	томувси	0.24580170684705235	1.0
10216	восхваляяся	0.24580170684705235	1.0
10217	царскимиж	0.24580170684705235	1.0
10218	рядостную	0.24580170684705235	1.0
10219	всесодержительная	0.24580170684705235	1.0
10220	величаи	0.4916034136941047	2.0
10221	избитых	0.24580170684705235	1.0
10222	превосшедый	0.24580170684705235	1.0
10223	благонравнем	0.24580170684705235	1.0
10224	соименна	0.24580170684705235	1.0
10225	поклонищася	0.24580170684705235	1.0
10226	подвергались	0.24580170684705235	1.0
10227	богодухновеннейший	0.4916034136941047	2.0
10228	соделывая	0.24580170684705235	1.0
10229	тьмообразных	0.24580170684705235	1.0
10230	умже	0.9832068273882094	4.0
10231	претыкающих	0.24580170684705235	1.0
10232	реке	0.4916034136941047	2.0
10233	закрывая	0.24580170684705235	1.0
10234	отвергающий	0.4916034136941047	2.0
10235	найдя	0.4916034136941047	2.0
10236	мучителех	0.4916034136941047	2.0
10237	одебелевшия	0.24580170684705235	1.0
10238	святоподвижнаго	0.24580170684705235	1.0
10239	начальствовавшия	0.24580170684705235	1.0
10240	ледами	0.24580170684705235	1.0
10241	рассыпал	0.24580170684705235	1.0
10242	любоию	0.24580170684705235	1.0
10243	неуважением	0.24580170684705235	1.0
10244	преестеством	0.24580170684705235	1.0
10245	сослан	0.737405120541157	3.0
10246	ввергоста	0.24580170684705235	1.0
10247	мнееже	0.24580170684705235	1.0
10248	разрешеся	0.24580170684705235	1.0
10249	страдающи	0.24580170684705235	1.0
10250	кори	0.24580170684705235	1.0
10251	рнстающих	0.24580170684705235	1.0
10252	всеевященную	0.24580170684705235	1.0
10253	непослабне	0.24580170684705235	1.0
10254	шестнадцатилетнего	0.24580170684705235	1.0
10255	богослужебного	0.24580170684705235	1.0
10256	возлагаемое	0.4916034136941047	2.0
10257	испросили	0.24580170684705235	1.0
10258	отогнав	0.4916034136941047	2.0
10259	черниговский	0.737405120541157	3.0
10260	бозкрамолствоваша	0.24580170684705235	1.0
10261	идольскуто	0.24580170684705235	1.0
10262	благословениями	0.24580170684705235	1.0
10263	бтче	0.24580170684705235	1.0
10264	уведевший	0.24580170684705235	1.0
10265	подобилася	0.24580170684705235	1.0
10266	отчаявшимся	1.7206119479293664	7.0
10267	привержены	0.24580170684705235	1.0
10268	агарянами	0.24580170684705235	1.0
10269	фаафмоавль	0.24580170684705235	1.0
10270	сокрывавшейся	0.24580170684705235	1.0
10271	соблазнми	0.24580170684705235	1.0
10272	преславного	0.9832068273882094	4.0
10273	предустрояше	0.4916034136941047	2.0
10274	злокозненному	0.24580170684705235	1.0
10275	израстл	0.24580170684705235	1.0
10276	противностех	0.24580170684705235	1.0
10277	швена	0.24580170684705235	1.0
10278	знаменаннаго	0.24580170684705235	1.0
10279	рождали	0.737405120541157	3.0
10280	расположении	0.24580170684705235	1.0
10281	евфрофов	0.24580170684705235	1.0
10282	багодарити	0.24580170684705235	1.0
10283	сремскаго	0.24580170684705235	1.0
10284	многострадальных	0.24580170684705235	1.0
10285	христоименному	0.24580170684705235	1.0
10286	преображена	0.24580170684705235	1.0
10287	бдагодать	0.24580170684705235	1.0
10288	соблюстйся	0.24580170684705235	1.0
10289	изъобразуя	0.24580170684705235	1.0
10290	преплавающ	0.24580170684705235	1.0
10291	пресляавне	0.24580170684705235	1.0
10292	кровлю	0.24580170684705235	1.0
10293	невещественен	0.24580170684705235	1.0
10294	родилось	0.24580170684705235	1.0
10295	пребывшии	0.24580170684705235	1.0
10296	изящнейшии	0.24580170684705235	1.0
10297	сподобление	0.24580170684705235	1.0
10298	пламеноносный	0.24580170684705235	1.0
10299	зашедшия	0.24580170684705235	1.0
10300	всепреподобнаго	0.24580170684705235	1.0
10301	озаряше	0.737405120541157	3.0
10302	прозабший	0.24580170684705235	1.0
10303	казанским	0.24580170684705235	1.0
10304	обходящей	0.24580170684705235	1.0
10305	точим	0.4916034136941047	2.0
10306	всекрепкая	0.24580170684705235	1.0
10307	четвертосветлое	0.24580170684705235	1.0
10308	опаленный	0.24580170684705235	1.0
10309	горазда	1.9664136547764188	8.0
10310	противорастлетися	0.24580170684705235	1.0
10311	воплощеся	0.4916034136941047	2.0
10312	плодоносящим	0.24580170684705235	1.0
10313	дваптенца	0.24580170684705235	1.0
10314	арменина	0.24580170684705235	1.0
10315	испад	0.24580170684705235	1.0
10316	характер	0.24580170684705235	1.0
